1;1;
0.99505;0.994975;
0.990199;0.989903;
0.985448;0.984786;
0.980794;0.979626;
0.976239;0.974426;
0.971781;0.969188;
0.967419;0.963915;
0.963154;0.958608;
0.958984;0.95327;
0.954908;0.947903;
0.950927;0.942509;
0.947039;0.937091;
0.943243;0.93165;
0.93954;0.926189;
0.935928;0.920709;
0.932407;0.915212;
0.928976;0.909701;
0.925633;0.904178;
0.92238;0.898643;
0.919214;0.893099;
0.916135;0.887548;
0.913143;0.881991;
0.910237;0.876431;
0.907415;0.870867;
0.904677;0.865304;
0.902024;0.85974;
0.899453;0.85418;
0.896964;0.848623;
0.894556;0.843071;
0.892229;0.837525;
0.889982;0.831988;
0.887815;0.82646;
0.885726;0.820942;
0.883715;0.815437;
0.881782;0.809944;
0.879925;0.804465;
0.878144;0.799002;
0.876439;0.793554;
0.874808;0.788125;
0.873251;0.782714;
0.871767;0.777322;
0.870357;0.77195;
0.869018;0.7666;
0.867751;0.761272;
0.866555;0.755967;
0.865429;0.750686;
0.864373;0.74543;
0.863387;0.740199;
0.862469;0.734995;
0.861619;0.729817;
0.860836;0.724667;
0.860121;0.719545;
0.859471;0.714452;
0.858888;0.709389;
0.85837;0.704356;
0.857918;0.699353;
0.857529;0.694381;
0.857204;0.689441;
0.856943;0.684533;
0.856745;0.679658;
0.856609;0.674816;
0.856535;0.670007;
0.856523;0.665233;
0.856572;0.660492;
0.856682;0.655786;
0.856852;0.651114;
0.857081;0.646478;
0.857371;0.641878;
0.857719;0.637313;
0.858126;0.632785;
0.858591;0.628292;
0.859114;0.623836;
0.859695;0.619417;
0.860333;0.615035;
0.861027;0.61069;
0.861778;0.606382;
0.862586;0.602112;
0.863449;0.597879;
0.864367;0.593684;
0.865341;0.589526;
0.86637;0.585407;
0.867453;0.581326;
0.868591;0.577282;
0.869782;0.573277;
0.871027;0.56931;
0.872326;0.565381;
0.873678;0.561491;
0.875083;0.557638;
0.87654;0.553824;
0.87805;0.550049;
0.879612;0.546312;
0.881226;0.542613;
0.882891;0.538952;
0.884609;0.53533;
0.886377;0.531745;
0.888196;0.5282;
0.890066;0.524692;
0.891987;0.521222;
0.893958;0.517791;
0.89598;0.514397;
0.898051;0.511041;
0.900172;0.507724;
0.902343;0.504444;
0.904564;0.501201;
0.906834;0.497997;
0.909152;0.494829;
0.91152;0.4917;
0.913937;0.488607;
0.916402;0.485552;
0.918916;0.482534;
0.921478;0.479553;
0.924089;0.476609;
0.926747;0.473701;
0.929454;0.470831;
0.932208;0.467996;
0.93501;0.465199;
0.937859;0.462437;
0.940756;0.459712;
0.9437;0.457023;
0.946691;0.45437;
0.949729;0.451753;
0.952814;0.449171;
0.955946;0.446625;
0.959125;0.444115;
0.96235;0.441639;
0.965621;0.439199;
0.968939;0.436794;
0.972303;0.434424;
0.975713;0.432089;
0.979169;0.429789;
0.982672;0.427523;
0.986219;0.425291;
0.989813;0.423094;
0.993452;0.420931;
0.997137;0.418802;
1.00087;0.416707;
1.00464;0.414646;
1.00846;0.412618;
1.01233;0.410624;
1.01624;0.408664;
1.02019;0.406737;
1.02419;0.404843;
1.02824;0.402982;
1.03233;0.401154;
1.03646;0.399359;
1.04064;0.397597;
1.04486;0.395868;
1.04913;0.394171;
1.05344;0.392507;
1.05779;0.390876;
1.06219;0.389276;
1.06663;0.387709;
1.07112;0.386174;
1.07564;0.384671;
1.08022;0.3832;
1.08483;0.381761;
1.08949;0.380354;
1.09419;0.378979;
1.09893;0.377635;
1.10372;0.376323;
1.10854;0.375043;
1.11342;0.373794;
1.11833;0.372577;
1.12328;0.371391;
1.12828;0.370236;
1.13332;0.369113;
1.13839;0.368022;
1.14351;0.366961;
1.14868;0.365932;
1.15388;0.364934;
1.15912;0.363967;
1.1644;0.363032;
1.16973;0.362127;
1.17509;0.361254;
1.18049;0.360412;
1.18594;0.359602;
1.19142;0.358822;
1.19694;0.358074;
1.2025;0.357357;
1.2081;0.356671;
1.21373;0.356017;
1.21941;0.355394;
1.22512;0.354802;
1.23087;0.354242;
1.23666;0.353714;
1.24248;0.353216;
1.24834;0.352751;
1.25424;0.352317;
1.26017;0.351915;
1.26614;0.351545;
1.27214;0.351206;
1.27818;0.3509;
1.28425;0.350626;
1.29035;0.350384;
1.29649;0.350174;
1.30266;0.349997;
1.30887;0.349852;
1.3151;0.34974;
1.32137;0.349661;
1.32767;0.349614;
1.334;0.349601;
1.34036;0.349621;
1.34675;0.349675;
1.35316;0.349762;
1.35961;0.349883;
1.36608;0.350038;
1.37259;0.350227;
1.37911;0.350451;
1.38567;0.350709;
1.39225;0.351001;
1.39885;0.351329;
1.40548;0.351692;
1.41213;0.35209;
1.41881;0.352524;
1.4255;0.352994;
1.43222;0.3535;
1.43896;0.354043;
1.44572;0.354622;
1.45249;0.355239;
1.45929;0.355892;
1.4661;0.356584;
1.47293;0.357313;
1.47977;0.35808;
1.48662;0.358886;
1.49349;0.359731;
1.50038;0.360615;
1.50727;0.361538;
1.51417;0.362501;
1.52109;0.363505;
1.52801;0.364549;
1.53494;0.365634;
1.54187;0.36676;
1.54881;0.367929;
1.55575;0.369139;
1.56269;0.370392;
1.56964;0.371688;
1.57658;0.373027;
1.58353;0.37441;
1.59047;0.375837;
1.5974;0.377309;
1.60433;0.378826;
1.61126;0.380389;
1.61817;0.381998;
1.62507;0.383654;
1.63197;0.385356;
1.63885;0.387106;
1.64571;0.388904;
1.65256;0.390751;
1.65939;0.392647;
1.6662;0.394592;
1.67299;0.396587;
1.67975;0.398633;
1.6865;0.40073;
1.69321;0.402879;
1.69989;0.40508;
1.70655;0.407334;
1.71317;0.409641;
1.71976;0.412002;
1.72631;0.414417;
1.73282;0.416888;
1.73929;0.419414;
1.74572;0.421996;
1.75211;0.424635;
1.75844;0.427331;
1.76473;0.430085;
1.77097;0.432897;
1.77715;0.435768;
1.78328;0.438699;
1.78934;0.44169;
1.79535;0.444742;
1.8013;0.447855;
1.80718;0.45103;
1.81299;0.454267;
1.81873;0.457566;
1.8244;0.46093;
1.82999;0.464357;
1.8355;0.467849;
1.84093;0.471405;
1.84628;0.475027;
1.85155;0.478715;
1.85672;0.48247;
1.86181;0.486291;
1.8668;0.49018;
1.87169;0.494136;
1.87648;0.498161;
1.88118;0.502253;
1.88576;0.506415;
1.89024;0.510646;
1.89461;0.514947;
1.89886;0.519317;
1.903;0.523758;
1.90702;0.528268;
1.91092;0.53285;
1.91469;0.537501;
1.91834;0.542224;
1.92185;0.547017;
1.92523;0.551882;
1.92848;0.556817;
1.93159;0.561823;
1.93455;0.566901;
1.93738;0.572048;
1.94005;0.577267;
1.94258;0.582556;
1.94495;0.587914;
1.94717;0.593343;
1.94924;0.598841;
1.95114;0.604408;
1.95288;0.610043;
1.95446;0.615746;
1.95586;0.621516;
1.9571;0.627353;
1.95817;0.633256;
1.95907;0.639223;
1.95978;0.645255;
1.96032;0.651349;
1.96068;0.657506;
1.96086;0.663724;
1.96086;0.670001;
1.96067;0.676336;
1.96029;0.682729;
1.95972;0.689177;
1.95896;0.695679;
1.95802;0.702234;
1.95687;0.708839;
1.95554;0.715493;
1.95401;0.722194;
1.95228;0.72894;
1.95036;0.735728;
1.94824;0.742558;
1.94593;0.749426;
1.94341;0.75633;
1.9407;0.763268;
1.93779;0.770237;
1.93468;0.777234;
1.93137;0.784257;
1.92786;0.791303;
1.92416;0.79837;
1.92026;0.805453;
1.91617;0.812551;
1.91188;0.81966;
1.90739;0.826776;
1.90272;0.833897;
1.89785;0.841019;
1.89279;0.848139;
1.88754;0.855253;
1.88211;0.862358;
1.87649;0.869449;
1.8707;0.876524;
1.86472;0.883578;
1.85856;0.890608;
1.85223;0.89761;
1.84573;0.90458;
1.83906;0.911514;
1.83222;0.918408;
1.82522;0.925258;
1.81806;0.93206;
1.81075;0.938811;
1.80328;0.945505;
1.79567;0.95214;
1.7879;0.95871;
1.78;0.965212;
1.77196;0.971643;
1.76379;0.977997;
1.75549;0.984271;
1.74707;0.990461;
1.73852;0.996563;
1.72986;1.00257;
1.72109;1.00849;
1.71221;1.0143;
1.70324;1.02002;
1.69416;1.02562;
1.68499;1.03112;
1.67574;1.0365;
1.6664;1.04176;
1.65699;1.04691;
1.6475;1.05193;
1.63795;1.05682;
1.62833;1.06158;
1.61866;1.06621;
1.60893;1.07071;
1.59916;1.07507;
1.58934;1.07928;
1.57949;1.08335;
1.5696;1.08728;
1.55968;1.09106;
1.54974;1.09469;
1.53978;1.09817;
1.52981;1.10149;
1.51983;1.10466;
1.50984;1.10767;
1.49986;1.11052;
1.48987;1.11322;
1.4799;1.11575;
1.46994;1.11812;
1.45999;1.12033;
1.45007;1.12238;
1.44017;1.12426;
1.4303;1.12598;
1.42046;1.12754;
1.41066;1.12893;
1.4009;1.13016;
1.39118;1.13122;
1.38151;1.13212;
1.37189;1.13286;
1.36233;1.13343;
1.35282;1.13384;
1.34337;1.1341;
1.33398;1.13419;
1.32466;1.13412;
1.3154;1.13389;
1.30622;1.13351;
1.29711;1.13297;
1.28808;1.13228;
1.27912;1.13143;
1.27024;1.13044;
1.26145;1.12929;
1.25274;1.128;
1.24411;1.12657;
1.23557;1.12499;
1.22712;1.12327;
1.21876;1.12141;
1.2105;1.11941;
1.20232;1.11729;
1.19424;1.11502;
1.18626;1.11263;
1.17837;1.11012;
1.17058;1.10747;
1.16289;1.10471;
1.1553;1.10183;
1.14781;1.09883;
1.14042;1.09571;
1.13313;1.09249;
1.12594;1.08915;
1.11886;1.08571;
1.11188;1.08217;
1.105;1.07852;
1.09823;1.07478;
1.09155;1.07094;
1.08499;1.06701;
1.07852;1.06299;
1.07216;1.05889;
1.06591;1.0547;
1.05976;1.05043;
1.05371;1.04608;
1.04776;1.04165;
1.04192;1.03715;
1.03618;1.03259;
1.03055;1.02795;
1.02501;1.02325;
1.01958;1.01849;
1.01425;1.01366;
1.00902;1.00878;
1.00389;1.00385;
0.998867;0.998863;
0.99394;0.993828;
0.989111;0.988745;
0.984382;0.983618;
0.979751;0.978449;
0.975218;0.97324;
0.970782;0.967994;
0.966442;0.962712;
0.962198;0.957398;
0.95805;0.952053;
0.953996;0.94668;
0.950035;0.941281;
0.946169;0.935857;
0.942394;0.930411;
0.938712;0.924946;
0.935121;0.919462;
0.93162;0.913962;
0.928209;0.908448;
0.924887;0.902922;
0.921653;0.897385;
0.918507;0.891839;
0.915448;0.886287;
0.912476;0.880729;
0.909588;0.875167;
0.906786;0.869604;
0.904067;0.86404;
0.901432;0.858477;
0.89888;0.852917;
0.89641;0.847361;
0.894021;0.841811;
0.891712;0.836267;
0.889483;0.830732;
0.887334;0.825206;
0.885263;0.819691;
0.88327;0.814188;
0.881353;0.808698;
0.879514;0.803223;
0.87775;0.797763;
0.876062;0.79232;
0.874448;0.786894;
0.872907;0.781487;
0.871441;0.7761;
0.870046;0.770733;
0.868724;0.765388;
0.867473;0.760065;
0.866293;0.754766;
0.865183;0.749491;
0.864143;0.74424;
0.863172;0.739015;
0.86227;0.733817;
0.861435;0.728645;
0.860668;0.723501;
0.859967;0.718386;
0.859333;0.7133;
0.858765;0.708243;
0.858262;0.703217;
0.857824;0.698221;
0.85745;0.693257;
0.85714;0.688324;
0.856893;0.683423;
0.856709;0.678556;
0.856587;0.673721;
0.856527;0.66892;
0.856529;0.664153;
0.856592;0.65942;
0.856715;0.654722;
0.856899;0.650058;
0.857142;0.645431;
0.857444;0.640838;
0.857806;0.636282;
0.858226;0.631761;
0.858705;0.627277;
0.859241;0.622829;
0.859835;0.618419;
0.860485;0.614045;
0.861193;0.609708;
0.861957;0.605409;
0.862777;0.601147;
0.863653;0.596923;
0.864584;0.592736;
0.86557;0.588587;
0.866611;0.584477;
0.867707;0.580404;
0.868857;0.576369;
0.87006;0.572373;
0.871318;0.568414;
0.872628;0.564494;
0.873992;0.560612;
0.875409;0.556769;
0.876878;0.552964;
0.8784;0.549197;
0.879974;0.545468;
0.8816;0.541778;
0.883277;0.538126;
0.885006;0.534512;
0.886786;0.530937;
0.888616;0.5274;
0.890498;0.5239;
0.89243;0.520439;
0.894413;0.517017;
0.896446;0.513632;
0.898529;0.510285;
0.900661;0.506975;
0.902843;0.503704;
0.905075;0.50047;
0.907356;0.497274;
0.909686;0.494115;
0.912065;0.490994;
0.914493;0.48791;
0.916969;0.484863;
0.919494;0.481854;
0.922067;0.478881;
0.924688;0.475945;
0.927358;0.473046;
0.930075;0.470184;
0.93284;0.467358;
0.935653;0.464568;
0.938513;0.461815;
0.94142;0.459098;
0.944375;0.456418;
0.947377;0.453773;
0.950426;0.451163;
0.953521;0.44859;
0.956664;0.446052;
0.959853;0.443549;
0.963089;0.441082;
0.966371;0.43865;
0.969699;0.436253;
0.973074;0.433891;
0.976494;0.431564;
0.979961;0.429271;
0.983473;0.427013;
0.987032;0.424789;
0.990635;0.4226;
0.994285;0.420444;
0.99798;0.418323;
1.00172;0.416236;
1.00551;0.414182;
1.00934;0.412162;
1.01321;0.410176;
1.01713;0.408223;
1.0211;0.406303;
1.02511;0.404417;
1.02916;0.402564;
1.03326;0.400744;
1.03741;0.398956;
1.04159;0.397202;
1.04583;0.39548;
1.0501;0.393791;
1.05442;0.392134;
1.05879;0.39051;
1.06319;0.388917;
1.06765;0.387358;
1.07214;0.38583;
1.07668;0.384334;
1.08126;0.382871;
1.08588;0.381439;
1.09055;0.380039;
1.09526;0.378671;
1.10001;0.377335;
1.10481;0.37603;
1.10965;0.374757;
1.11453;0.373515;
1.11945;0.372305;
1.12441;0.371126;
1.12942;0.369979;
1.13447;0.368863;
1.13955;0.367778;
1.14468;0.366725;
1.14985;0.365702;
1.15507;0.364712;
1.16032;0.363752;
1.16561;0.362824;
1.17094;0.361926;
1.17631;0.36106;
1.18173;0.360226;
1.18718;0.359422;
1.19267;0.35865;
1.1982;0.357908;
1.20377;0.357199;
1.20937;0.35652;
1.21502;0.355873;
1.2207;0.355257;
1.22642;0.354672;
1.23218;0.354119;
1.23798;0.353598;
1.24381;0.353108;
1.24968;0.35265;
1.25558;0.352223;
1.26152;0.351828;
1.2675;0.351465;
1.27351;0.351134;
1.27955;0.350835;
1.28563;0.350568;
1.29174;0.350333;
1.29789;0.350131;
1.30407;0.349961;
1.31028;0.349824;
1.31652;0.349719;
1.3228;0.349647;
1.3291;0.349609;
1.33544;0.349603;
1.34181;0.349631;
1.3482;0.349692;
1.35463;0.349787;
1.36108;0.349915;
1.36756;0.350078;
1.37407;0.350275;
1.3806;0.350506;
1.38716;0.350772;
1.39375;0.351073;
1.40036;0.351408;
1.40699;0.351779;
1.41365;0.352186;
1.42033;0.352628;
1.42703;0.353106;
1.43375;0.353621;
1.44049;0.354171;
1.44725;0.354759;
1.45404;0.355384;
1.46083;0.356046;
1.46765;0.356746;
1.47448;0.357484;
1.48132;0.35826;
1.48818;0.359074;
1.49506;0.359928;
1.50194;0.360821;
1.50884;0.361753;
1.51574;0.362726;
1.52266;0.363738;
1.52958;0.364792;
1.53651;0.365886;
1.54344;0.367022;
1.55038;0.3682;
1.55733;0.36942;
1.56427;0.370682;
1.57122;0.371988;
1.57816;0.373337;
1.5851;0.37473;
1.59204;0.376168;
1.59898;0.37765;
1.60591;0.379177;
1.61283;0.380751;
1.61974;0.38237;
1.62664;0.384036;
1.63353;0.385749;
1.64041;0.38751;
1.64727;0.389319;
1.65411;0.391177;
1.66094;0.393084;
1.66774;0.395041;
1.67453;0.397047;
1.68129;0.399105;
1.68802;0.401214;
1.69473;0.403374;
1.70141;0.405587;
1.70806;0.407853;
1.71467;0.410172;
1.72125;0.412546;
1.72779;0.414973;
1.73429;0.417456;
1.74076;0.419995;
1.74718;0.42259;
1.75355;0.425242;
1.75988;0.427951;
1.76615;0.430718;
1.77238;0.433544;
1.77855;0.436429;
1.78466;0.439373;
1.79071;0.442378;
1.79671;0.445444;
1.80264;0.44857;
1.8085;0.451759;
1.8143;0.45501;
1.82002;0.458325;
1.82567;0.461702;
1.83125;0.465144;
1.83674;0.468651;
1.84216;0.472222;
1.84749;0.475859;
1.85273;0.479562;
1.85789;0.483332;
1.86295;0.487168;
1.86792;0.491072;
1.87279;0.495044;
1.87756;0.499084;
1.88223;0.503193;
1.88679;0.50737;
1.89124;0.511617;
1.89558;0.515933;
1.89981;0.52032;
1.90392;0.524776;
1.90792;0.529303;
1.91179;0.5339;
1.91553;0.538568;
1.91915;0.543306;
1.92263;0.548116;
1.92598;0.552997;
1.9292;0.557948;
1.93227;0.56297;
1.93521;0.568064;
1.938;0.573227;
1.94064;0.578462;
1.94313;0.583766;
1.94547;0.589141;
1.94766;0.594585;
1.94968;0.600099;
1.95155;0.605681;
1.95325;0.611332;
1.95479;0.61705;
1.95616;0.622836;
1.95736;0.628688;
1.95839;0.634605;
1.95925;0.640587;
1.95992;0.646633;
1.96042;0.652742;
1.96074;0.658913;
1.96088;0.665144;
1.96083;0.671435;
1.9606;0.677783;
1.96018;0.684189;
1.95957;0.690649;
1.95877;0.697163;
1.95777;0.70373;
1.95659;0.710346;
1.95521;0.717011;
1.95364;0.723722;
1.95187;0.730478;
1.9499;0.737276;
1.94773;0.744114;
1.94537;0.750991;
1.94281;0.757903;
1.94006;0.764848;
1.9371;0.771823;
1.93394;0.778827;
1.93059;0.785856;
1.92704;0.792907;
1.92329;0.799977;
1.91935;0.807064;
1.91521;0.814165;
1.91088;0.821276;
1.90635;0.828393;
1.90163;0.835515;
1.89671;0.842637;
1.89161;0.849755;
1.88633;0.856868;
1.88085;0.863969;
1.87519;0.871057;
1.86935;0.878128;
1.86334;0.885177;
1.85714;0.892201;
1.85077;0.899196;
1.84423;0.906158;
1.83752;0.913083;
1.83065;0.919968;
1.82361;0.926807;
1.81642;0.933598;
1.80907;0.940336;
1.80157;0.947017;
1.79392;0.953638;
1.78612;0.960193;
1.77819;0.966679;
1.77012;0.973092;
1.76192;0.979429;
1.75359;0.985684;
1.74514;0.991855;
1.73657;0.997936;
1.72788;1.00393;
1.71908;1.00982;
1.71018;1.01561;
1.70118;1.0213;
1.69209;1.02688;
1.6829;1.03235;
1.67363;1.0377;
1.66427;1.04294;
1.65484;1.04806;
1.64534;1.05305;
1.63577;1.05791;
1.62614;1.06265;
1.61646;1.06725;
1.60672;1.07171;
1.59693;1.07604;
1.58711;1.08022;
1.57724;1.08426;
1.56735;1.08815;
1.55743;1.0919;
1.54748;1.09549;
1.53752;1.09894;
1.52755;1.10222;
1.51756;1.10536;
1.50758;1.10833;
1.49759;1.11115;
1.48761;1.11381;
1.47763;1.1163;
1.46768;1.11864;
1.45774;1.12081;
1.44782;1.12282;
1.43792;1.12467;
1.42806;1.12635;
1.41823;1.12787;
1.40844;1.12922;
1.39869;1.13041;
1.38898;1.13144;
1.37932;1.1323;
1.36971;1.133;
1.36016;1.13354;
1.35066;1.13392;
1.34123;1.13413;
1.33186;1.13418;
1.32255;1.13408;
1.31331;1.13382;
1.30415;1.1334;
1.29505;1.13283;
1.28604;1.1321;
1.2771;1.13122;
1.26824;1.13019;
1.25946;1.12901;
1.25077;1.12769;
1.24216;1.12622;
1.23364;1.12461;
1.22521;1.12286;
1.21688;1.12097;
1.20863;1.11894;
1.20048;1.11678;
1.19242;1.11449;
1.18446;1.11207;
1.17659;1.10953;
1.16883;1.10686;
1.16116;1.10407;
1.15359;1.10115;
1.14612;1.09813;
1.13876;1.09499;
1.13149;1.09174;
1.12433;1.08838;
1.11727;1.08491;
1.11031;1.08135;
1.10345;1.07768;
1.0967;1.07392;
1.09005;1.07006;
